Unnamed: 0,uid,speakerid,replyid,utterance,offensive,target
727,3.0,不会用知网论文只能编到死,浪小花和向小黄,怎么可能让刚入职的医学生去儿科，现在多的是家长因为孩子生病就把气撒在医生护士身上，针扎偏了上脚就踹医生护士的多了去了。这就是为什么儿科医生护士紧缺的原因。,0.0,0.0
698,5.0,嘢释,油腻的vv老师,算，，如果男生不是自愿的，那就是骚扰，可以报警处理，很多人的思想是歪的，做好自己，适当的时候，可以出手相助，不要片面看待所有人，不论是男性女性,0.0,0.0
729,3.0,这是我们的鹿鹿,不喜欢在学校拉大,植物人也属于重伤啊，最多能判10年,0.0,0.0
607,14.0,大南瓜呆瓜,一只草率的帆,再告诉你个现实，今年我浏览了各大医院招人，临床所有学科基本博士起步，医技科室本科以上，选什么不用我说了吧,0.0,0.0
660,10.0,南门口抢匪6868,秋尤嫣姬哦,我怀疑她做鸡，即便没有抓到现行，不代表我不能怀疑她做鸡。,1.0,1.0
616,15.0,传奇色彩1998,今天也是一个小垃圾,小女孩轻摸狗已经很礼貌了好吗？不然你想一个小女孩怎么跟动物交朋友？下跪吗？亏你自己也是女孩，对一个比你小的妹妹咋就那么刻薄啊？,1.0,1.0
709,4.0,日常碎碎念ing,真夏青嵐,不管怎么样都是侵犯了隐私权，但是告不告看人心情啊，有的看这个人不爽就告，有的谁抖告,0.0,0.0
682,2.0,G小奶龙龙宝,吕麟瑞,这个不是重庆吗 洪崖洞到底能不能拍照啊？,0.0,0.0
580,19.0,和光同尘土飞扬,陈同学yc,为了钱，用舆论闹出这么大动静，社会搞这么乱……反噬总得吞下去哟,0.0,0.0
584,7.0,梓凝浅浅,养猪猪猪致富,不多不多，我们还是心软，不如人家胆子大，张嘴就来,0.0,0.0
557,4.0,5998500773,3858652412,我看你就喜欢那两半肉，玩原神的cs，赶紧4广拳佳,1.0,1.0
653,7.0,凯鲁的正妃,哊伱眞好_,所以女方赶紧出来道歉啊，凭什么不用拘留，都17岁了，还要家长承担监护义务？,0.0,0.0
667,13.0,你别说我帅了,stirlitzcn,哈哈，有法律就得说啊，就得信啊。它执行不执行，那是他的问题了。在我们心中公平正义的底线就是法律对吧,0.0,0.0
596,13.0,eeeeehhhhhh,云萧萧0708,以后出门住正规酒店，安全有保障,0.0,0.0
575,11.0,宇宙诞生百亿年才遇一个我,还会有天,天天听说，你倒是说还有哪个平台，看了一圈没一个发证明,0.0,0.0
521,2.0,5835803898,0,不用如果 小作文不可信,0.0,0.0
558,8.0,4848288358,5673991735,字都打不明白回捏 马自贡再重造一下,1.0,1.0
665,19.0,这是什么神仙太太,哎呦喂哇c,上下班途中是可以算的，这块我咨询过，我早年也是外出同事开车摔过，但是申请会影响评优绩效年终和一些工作内容，这个还算轻的，和有同样情况的朋友咨询过，别的企业也会有符合条件直接说不能申请的，但人家毕竟要接着干，没那么硬气，所以想问问,0.0,0.0
758,3.0,wanglian3746,United鑫,好点房子后面要加个零,0.0,0.0
519,0.0,4278945617,-1,字里行间暗示别的女生不守妇道，进一步提升自己冰清玉洁处世未深的乖乖女形象，典型绿茶biao,1.0,1.0
694,25.0,游不到同一片海域,父拔插头人踢狗,我也支持这个没问题，不过就国情而言，改为【别着玩具手枪】更合理，词典字典多数都是孩子在用，而且我们国家也的确不会出现真枪在市面上流通,0.0,0.0
588,13.0,我该怎么拯救你我的昵称,我叫极个别同学o,可以退的，你去平台上申请就行了，平台把退款的明细公布了好像,0.0,0.0
665,8.0,新版内测员,哎呦喂哇c,《决定》对2004年1月1日起施行的《工伤保险条例》作出了修改，扩大了上下班途中的工伤认定范围，同时还规定了除现行规定的机动车事故以外，职工在上下班途中受到非本人主要责任的非机动车交通事故或者城市轨道交通、客运轮渡、火车事故伤害，也应当认定为工伤。,0.0,0.0
508,6.0,1241143917,165760370,你脑子是不是有病？你搬出19的事那就证明了在你潜意识里觉得这事不对 既然不对骂两句怎么了？ 不关男女 就问你能不能骂这事？,1.0,1.0
540,2.0,1889833243,0,四川已经成了🐢男的代名词了就像广州黑人多=广东黑人多,1.0,2.0
611,0.0,你的名字_我的心情,-1,豆腐 酸菜 家里炸好的辣椒 炝好的醋 腊肉 不都是预制菜吗,0.0,0.0
622,3.0,杉达本薄,图160M2-79,换我是家长，我一定会让施暴者包括他们亲近的孩子都给陪葬，法律不管，就替天行道,1.0,2.0
647,7.0,一千万只草泥马奔过QAQ,理桃子,大前提是调监控证实孩子是碰到女的胸部了，现在连这点都还没证实呢,0.0,0.0
750,3.0,春江潮水176,好名字都被狗站占了,你是一点脸面也不要，活生生的一个人不幸去世你还这样讲，人家跟你一样都是爹生娘养，你不把别人当人，早晚要遭报应！,1.0,1.0
750,4.0,流泪猫猫头12,好名字都被狗站占了,IP正确，发言纯臭,1.0,1.0
743,7.0,KAFI萌一,天天熬夜你们不困吗,对,0.0,0.0
660,13.0,痞人诗诗诗诗诗情画意20110,抓住那个胖子O_o72059,都怪你们做ji的前辈把聚走窄了，现在我看见一个女的就合理怀疑做ji ，要不你去扫黄,1.0,2.0
726,9.0,新昌的醒囡儿,我是柠檬精本柠檬,你是你，不要代表大家，你要大钱那就走大钱的路，医生干的好的在浙江超百万不是少数人，但是最多也就几百万，什么都以钱衡量，不适合干医疗行业，医疗、教育天然与其他行业不同，你要赚大钱转他行比等着涨工资实际,1.0,1.0
731,12.0,二十颗铜钱草,好多好多基,都很好啊，希望能有更多温柔的人,0.0,0.0
670,16.0,但愿长睡不愿醒_,刺客超超,对呢，你在甘肃昨天就知道是车撞了,0.0,0.0
598,5.0,-納木盏盏-,起名困难户vfch,法盲,1.0,1.0
706,16.0,在路上乱跑不行,金一点策,挺你,0.0,0.0
602,0.0,我是来微博买东西的,-1,这是穿过后退货吗,0.0,0.0
567,5.0,菜菜喜欢冬天的雪,planetearth,我记得！！！我今天就想起来这个！好像是在知乎上的回答。大概问题是“哪一刻，你觉得你的父母不是真的爱你”当时看到了这个回答细思极恐。,0.0,0.0
717,3.0,black考拉,红色motor,狗青蛙给你脸了,1.0,1.0
677,17.0,2995076611_829,TroubleMakerZ-,既然知道说的对，还不闭嘴,1.0,1.0
547,2.0,3943590187,0,普信女真🦐头,1.0,1.0
569,22.0,设置不了此昵称,锦鲤六宝,有没有考虑过一个问题，有推手,0.0,0.0
638,2.0,FelidaeNiYo_,不冉而然,炉也不是好炉和炉一起无害化处理得了,0.0,0.0
609,18.0,安道尔第一深情,CatherineC_19,路线是大势所趋，问题是怎么执行。但是预制菜的发展趋势无论如何都是没法改变的,0.0,0.0
751,14.0,Jackkameila,Leo-贼星凡,山东：你报我户口本得了,0.0,0.0
677,20.0,反思券,WhatIf9,川姐张微的老根据地，xxn大本营，粑耳朵，劳资蜀道山，真踏马buff齐了，希望山东老表教她们做人,1.0,2.0
677,16.0,loloooloool,WhatIf9,你不服气？这里是小仙女的天堂,1.0,2.0
693,3.0,此生潦草_影,苍崖明月,可以写玩弄感情啊,0.0,0.0
550,7.0,4292953999,0,给楼上龟儿们龟完了,1.0,2.0
753,1.0,小小新菇凉,美离间祸众国,很多老头乐没有证，没有车牌，而且有的电车不需要驾驶证，你猜那个75岁老头有没有驾驶证？本来就是老头乐的问题，问题很大。,0.0,0.0
636,3.0,为了愉快冲浪而拉黑沙比这件事,是只爱睡觉的鹿啊,你没眼睛嘛？还要我说？,1.0,1.0
665,4.0,G阿阿阿敏,哎呦喂哇c,达不到骨折程度,0.0,0.0
570,4.0,五月檐角的猫语-,石玉食欲诗雨,6死了刀子扎你身上你才知道疼吧？,1.0,1.0
724,20.0,番茄炒蛋_XHF,换个名字就不认识了呀,不把厕所装在公租房里面不是不让你上厕所，可以在每层楼有公共卫生间啊，真正需要公租房的可不会在意这些。这跟不让贫困生吃肉是两个概念好吧。,0.0,0.0
713,13.0,De-cK,拿了护照签证游寰宇,在交通事故认定中其实不存在什么无接触责任这种表述，这只是帮助大家来理解而已，更不存在什么必须双方违章才能构成无接触交通事故的，只要有一方违章导致交通事故就要承担责任。你说的那个叫交通意外，不属于公安管辖,0.0,0.0
626,1.0,锤哥1124,森的鹅,那你可得感谢我让你知道了新知识，连中国的省都不知道，看得出你弱智了,1.0,1.0
742,15.0,二三心事紫为旎,foa988,就好像要分手的人也会用最后一点力气去做一件事。如果对方没有达到自己的预期，他就会毫不犹豫的分了就。,0.0,0.0
606,11.0,M小怪下士小M,抖腿少女腿不停,但是保研名额出来的时候考研的都报完名了,0.0,0.0
676,2.0,夜猫猫0713,G小奶龙龙宝,那是成都人来重庆占地方拍照,0.0,0.0
698,3.0,八牙地包天,小漂亮的女朋友吖,毛毛就懂啊，是欣赏的眼神，很干净。,0.0,0.0
608,8.0,张京SNAKE,我居然没改名字,你孩子学校天天吃吉野家？,0.0,0.0
614,15.0,魈靖妖傩舞,花妞爱吃三文鱼,牵绳子在什么地方无用？小区内，公共场所，因为距离太近了，所以无用,0.0,0.0
741,0.0,某碗牛肉面,-1,是先打了后，然后才看到患者动手上去,0.0,0.0
608,12.0,汪行之陆,冰激凌刺身,真空包括那些半生半熟状况的食材和调料吗？那些本身就是带有细菌而且还是细菌病毒最好的培养基。你要知道很多食品中毒都是情况都是菜没熟透的，何况是故意做半熟的。,0.0,0.0
669,6.0,喵呜婧,Bastianyu,上下班高峰，发车很密集，基本一分半到两分钟一趟，前车在半路上因故障停下来，后车也已经发车了,0.0,0.0
526,6.0,1618955507,0,合影,1.0,1.0
748,5.0,心里有李ing,hey四分之三的晴天_,好听,0.0,0.0
573,17.0,Freedom丶L183,CforikY_,沸羊羊一只@木座乡的羽毛,1.0,1.0
649,7.0,全国不知名电视观众,草粿甲豆花,就是因为有你这种人，所以社会才不安宁,1.0,1.0
581,3.0,瓜子喂大鹅,田田田田嘉瑞6_,真人真事，我老家的邻居，他小孩生病了，说要20万医疗费，然后开始轻松筹了，村里人、他的朋友、他的老板和同事们大家都捐了不少钱给他，然后他没花完，还剩余了10万块钱买了辆车 他小孩生病自个儿一分钱没花，还得了辆车，他还责怪村里的兄弟姐妹捐得少，从此以后我再也不会捐了。,0.0,0.0
624,2.0,美梦不可得35ZD,小把细123,我去广东还人生第一次被男的言语骚扰，而且不止一次，人生第一次被诈骗了呢。我也没上升到整个广东啊,0.0,0.0
602,1.0,一只咕唂,我是来微博买东西的,这玩意是定制的退不了，知道你买不起啦别恶意揣测别人,1.0,1.0
567,16.0,神经病周期患者,planetearth,不不不，我爸也这样。我小时候我爸天天给我套个游泳框，再给我买瓶2厂汽水让我在长江上飘着，他就跟别人跑去玩，我就自己发呆睡觉干嘛都行反正他不管。一直到三个月以后、我妈突然有天很闲说一起去玩水，发现我爹按照原计划这样干的时候，我妈才知道我过的啥日子,0.0,0.0
571,7.0,lucky小咪520,Nancy34947,看看👀 查看图片,0.0,0.0
616,5.0,今天也是一个小垃圾,传奇色彩1998,狗要和不礼貌的小孩子交朋友吗,0.0,0.0
615,1.0,墩墩作响,李在赣神魔丶,孩子天性，如果孩子在小区溜达就不行，那就是人类的耻辱，该屠杀清算了,1.0,2.0
569,25.0,宇宙诞生百亿年才遇一个我,玻璃剑-,四川人是这样的,1.0,2.0
577,0.0,龙龙龙龙思羽_,-1,不止200w吧，后续公布明细和退款比什么澄清来的都实在,0.0,0.0
731,2.0,灯调,二十颗铜钱草,这就是正常人和疯子的区别啊,0.0,0.0
668,5.0,爱上的莫奈,alison_s_top,领导们已经高度重视并第一时间赶赴现场了呦,0.0,0.0
609,15.0,w哇0哇w,石见的小火车,你这三条点有一点是反驳他的逻辑点嘛,0.0,0.0
685,2.0,飞泉挂碧峰-,从未来看现在的蝙蝠侠,女的反男  是打心底里掉头就走  而男的反女  却是死缠着女的不放,1.0,2.0
617,4.0,啊兔兔兔嗷,羽人Taylor,明白了，谢谢解释,0.0,0.0
750,6.0,做题家阳某,好名字都被狗站占了,你死了,1.0,1.0
521,0.0,4458822342,-1,这男的纯纯逆天，如果只有这一件事的话，我反对实施家暴的一方,0.0,0.0
585,4.0,圆滚滚毛茸茸团子,圆滚滚毛茸茸团子,三个人来对号入座了，恨不得200w在自己包里吧,1.0,2.0
747,0.0,王大铁锤11,-1,杰伦送给杰迷的圣诞礼物，歌曲轻快温暖治愈，好好听！循环起来！ ,0.0,0.0
688,20.0,南南朗,汉嫖妓将军,你也炒作一下试试吧,0.0,0.0
613,9.0,悲催的兔兒,Cat-猫老师,关我屁事，那么晚还在洗涤不容易啊叫几声听听,1.0,1.0
678,6.0,安安今天串了么,穿条纹睡衣的鱼,川军？一杆烟枪一杆步枪的么,0.0,0.0
596,7.0,开车喵喵,云萧萧0708,哑巴了？,1.0,1.0
522,8.0,17580707,1387113431,有什么奇怪的吗？你以为一个成熟的集体意志会总出错？变敌人也正常，反正对抗看看，谁赢谁输呗,0.0,0.0
579,11.0,潇洒看球2020,皮蛋巨侠杨11,流浪狗的确是问题啊，所以要加紧清理,0.0,0.0
745,9.0,舌长吊短,多一点点善意,什么时候被封，别狗叫了,1.0,1.0
742,1.0,行行okokok,foa988,是的。以前还觉得，这种属于“无病呻吟”，慢慢的长大了，甚至变老了才发觉，人有时候真的孤苦的很，当有苦闷无法排解，没有人体贴关怀的时候，真有可能一时想不开。,0.0,0.0
758,20.0,OliviaZhang-_-,United鑫,够，我朋友早6晚8，干了3年，每天省吃俭用，出门能走着就不坐车，第4年家里终于看不下去，给了他500万，在北京付了一个首付,0.0,0.0
577,2.0,咖啡同学呀,龙龙龙龙思羽_,前有20个亿都不公布的，以后再想公布明细和去向估计更难,0.0,0.0
551,6.0,1688257950,4966714978,"蓝牌的攻击力,认可！",1.0,1.0
538,3.0,2457202277,3355466934,当官的打偏架怎么玩，我不愿做湖南🐢男，只能润广东了捏,1.0,2.0
513,0.0,3670767112,-1,马上道歉,0.0,0.0
607,4.0,一只草率的帆,一只草率的帆,你们这一波评论搞得我现在想直接不考了回老家养猪种大米俺黑龙江的,0.0,0.0
600,10.0,小小喵78,627从头再来,这是酒店义务。出差人经常箱子丢房间，酒店送礼宾部寄存。存半年都是有过的,0.0,0.0
589,2.0,蝼蚁的回忆_980,宣城1061马小壮,这是很理性的分析了现在老师打不了学生骂不了学生，所有老师面临最头疼的问题是家长经常让老师多关注自家孩子，家长自己在家不作为，老师反馈了建议家长做什么了也没下文，看到做老师的朋友气到乳腺增生的卵巢囊肿的甲状腺疾病的一堆真的没有教育情怀的人做不下来教师这一行,0.0,0.0
625,4.0,只求奉献,榕树少年,福建骗子世界最多,1.0,2.0
616,19.0,传奇色彩1998,今天也是一个小垃圾,还说你平时与人交往也是这样？都是女孩子，人家抱持友善态度碰下你肩膀手臂想跟你说个话交个朋友。你却是一言不发，就像新闻里这伤人的狗一样，欻直接一拳打上去？,1.0,1.0
507,4.0,4759289012,0,什么飞舞,1.0,1.0
663,13.0,汪星球人士,叫你看我头像好看不啦喂,请司机就不堵车了嘛,0.0,0.0
718,12.0,台是中不可分割的一部分,更靠谱了吗,？？？？？你跟她是一样的病是吧,1.0,1.0
731,11.0,好多好多基,二十颗铜钱草,如果是妹妹守护哥哥呢,0.0,0.0
612,1.0,Sumer半夏,夜里能看清椰子吗,添加剂的问题，还有选择的问题，反对声音最大的一次就是学校用预制菜,0.0,0.0
596,10.0,毛球制造商,云萧萧0708,法盲多读书，少上网,1.0,1.0
580,8.0,云中星城,陈同学yc,物业垫付狗主人赔偿网友筹款然后还要那狗安乐死（律师说不符合法律法规）,0.0,0.0
671,0.0,忘忧小绿草,-1,昨天到今天，遮遮掩掩，一会儿是车厢脱断开，一会儿是追尾……就不能正面正确公开吗？,0.0,0.0
721,3.0,拜恩思99,a阿铭呀,可以说医者仁心 。不能说这才是医者仁心,0.0,0.0
722,12.0,营业限定_,Jessie4644,这个简介也是网友写的 一眼就很假 给营销号投稿的 然后里应外合在这制造话题,0.0,0.0
